,State FIPS,County FIPS,Postal Code,Name,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
2,1,1,AL,Autauga County,44241,41547,47109
3,1,3,AL,Baldwin County,41961,39479,44600
4,1,5,AL,Barbour County,26062,24432,27801
5,1,7,AL,Bibb County,32924,30916,35062
6,1,9,AL,Blount County,37758,35473,40191
7,1,11,AL,Bullock County,20903,19497,22409
8,1,13,AL,Butler County,26951,25282,28730
9,1,15,AL,Calhoun County,33137,31191,35205
10,1,17,AL,Chambers County,30844,28954,32858
11,1,19,AL,Cherokee County,32158,30199,34244
12,1,21,AL,Chilton County,34201,32117,36422
13,1,23,AL,Choctaw County,26829,25099,28678
14,1,25,AL,Clarke County,28644,26897,30505
15,1,27,AL,Clay County,29456,27642,31388
16,1,29,AL,Cleburne County,32834,30849,34946
17,1,31,AL,Coffee County,35739,33576,38042
18,1,33,AL,Colbert County,33550,31528,35700
19,1,35,AL,Conecuh County,23726,22208,25348
20,1,37,AL,Coosa County,29801,27990,31730
21,1,39,AL,Covington County,28670,26904,30552
22,1,41,AL,Crenshaw County,28358,26580,30254
23,1,43,AL,Cullman County,34056,31988,36257
24,1,45,AL,Dale County,32774,30782,34895
25,1,47,AL,Dallas County,24456,23000,26003
26,1,49,AL,DeKalb County,31310,29401,33343
27,1,51,AL,Elmore County,42687,40146,45389
28,1,53,AL,Escambia County,28608,26845,30486
29,1,55,AL,Etowah County,31512,29594,33554
30,1,57,AL,Fayette County,30216,28425,32120
31,1,59,AL,Franklin County,28277,26533,30135
32,1,61,AL,Geneva County,28040,26314,29879
33,1,63,AL,Greene County,21963,20542,23483
34,1,65,AL,Hale County,26138,24515,27868
35,1,67,AL,Henry County,31504,29585,33546
36,1,69,AL,Houston County,35866,33681,38192
37,1,71,AL,Jackson County,33128,31113,35272
38,1,73,AL,Jefferson County,38305,36225,40506
39,1,75,AL,Lamar County,28913,27124,30819
40,1,77,AL,Lauderdale County,34422,32403,36568
41,1,79,AL,Lawrence County,34195,32129,36394
42,1,81,AL,Lee County,33550,31399,35848
43,1,83,AL,Limestone County,40901,38403,43561
44,1,85,AL,Lowndes County,24090,22587,25692
45,1,87,AL,Macon County,22594,21127,24163
46,1,89,AL,Madison County,48719,45928,51680
47,1,91,AL,Marengo County,28815,27099,30639
48,1,93,AL,Marion County,27227,25507,29064
49,1,95,AL,Marshall County,33756,31777,35859
50,1,97,AL,Mobile County,32850,30954,34863
51,1,99,AL,Monroe County,29027,27238,30934
52,1,101,AL,Montgomery County,35592,33500,37815
53,1,103,AL,Morgan County,39965,37651,42420
54,1,105,AL,Perry County,20630,19312,22038
55,1,107,AL,Pickens County,26895,25311,28579
56,1,109,AL,Pike County,26615,24953,28387
57,1,111,AL,Randolph County,29435,27663,31321
58,1,113,AL,Russell County,28547,26798,30410
59,1,115,AL,St. Clair County,38713,36401,41172
60,1,117,AL,Shelby County,60894,57304,64709
61,1,119,AL,Sumter County,20627,19262,22088
62,1,121,AL,Talladega County,33191,31113,35407
63,1,123,AL,Tallapoosa County,30626,28750,32624
64,1,125,AL,Tuscaloosa County,35268,33227,37435
65,1,127,AL,Walker County,31298,29398,33321
66,1,129,AL,Washington County,31198,29280,33241
67,1,131,AL,Wilcox County,19633,18282,21085
68,1,133,AL,Winston County,27430,25699,29277
70,2,13,AK,Aleutians East Borough,39239,36359,42346
71,2,16,AK,Aleutians West Census Area,50367,46828,54174
72,2,20,AK,Anchorage Borough,55197,52640,57877
73,2,50,AK,Bethel Census Area,35326,32921,37907
74,2,60,AK,Bristol Bay Borough,55876,52269,59731
75,2,68,AK,Denali Borough,52230,48701,56015
76,2,70,AK,Dillingham Census Area,40477,37959,43161
77,2,90,AK,Fairbanks North Star Borough,52492,49553,55604
78,2,100,AK,Haines Borough,39003,36456,41728
79,2,110,AK,Juneau Borough,60024,56453,63821
80,2,122,AK,Kenai Peninsula Borough,48697,45839,51732
81,2,130,AK,Ketchikan Gateway Borough,50154,47065,53445
82,2,150,AK,Kodiak Island Borough,51809,48453,55397
83,2,164,AK,Lake and Peninsula Borough,32617,30441,34949
84,2,170,AK,Matanuska-Susitna Borough,54725,51393,58273
85,2,180,AK,Nome Census Area,38925,36383,41644
86,2,185,AK,North Slope Borough,57822,54135,61761
87,2,188,AK,Northwest Arctic Borough,42230,39298,45382
88,2,201,AK,Prince of Wales-Outer Ketchikan Census Area,35393,33046,37907
89,2,220,AK,Sitka Borough,51207,48045,54577
90,2,232,AK,Skagway-Hoonah-Angoon Census Area,41072,38528,43784
91,2,240,AK,Southeast Fairbanks Census Area,40894,38318,43643
92,2,261,AK,Valdez-Cordova Census Area,50408,47349,53664
93,2,270,AK,Wade Hampton Census Area,27650,25622,29838
94,2,280,AK,Wrangell-Petersburg Census Area,45724,42961,48665
95,2,282,AK,Yakutat Borough,40404,37708,43291
96,2,290,AK,Yukon-Koyukuk Census Area,29952,28122,31900
98,4,1,AZ,Apache County,25558,23914,27314
99,4,3,AZ,Cochise County,34801,32726,37007
100,4,5,AZ,Coconino County,39034,36654,41568
101,4,7,AZ,Gila County,31780,29805,33886
102,4,9,AZ,Graham County,30040,28076,32141
103,4,11,AZ,Greenlee County,41032,38378,43870
104,4,12,AZ,La Paz County,25807,24118,27614
105,4,13,AZ,Maricopa County,46376,44369,48475
106,4,15,AZ,Mohave County,32505,30479,34667
107,4,17,AZ,Navajo County,30078,28188,32096
108,4,19,AZ,Pima County,37540,35536,39656
109,4,21,AZ,Pinal County,37869,35376,40537
110,4,23,AZ,Santa Cruz County,32070,30062,34211
111,4,25,AZ,Yavapai County,35303,33237,37497
112,4,27,AZ,Yuma County,32645,30639,34783
114,5,1,AR,Arkansas County,32448,30481,34542
115,5,3,AR,Ashley County,32485,30482,34619
116,5,5,AR,Baxter County,30521,28656,32506
117,5,7,AR,Benton County,45353,42714,48155
118,5,9,AR,Boone County,31626,29722,33653
119,5,11,AR,Bradley County,26593,24932,28364
120,5,13,AR,Calhoun County,29940,28093,31909
121,5,15,AR,Carroll County,27796,26068,29638
122,5,17,AR,Chicot County,22088,20707,23560
123,5,19,AR,Clark County,29970,28157,31900
124,5,21,AR,Clay County,27217,25541,29004
125,5,23,AR,Cleburne County,32341,30380,34428
126,5,25,AR,Cleveland County,34724,32605,36980
127,5,27,AR,Columbia County,29275,27476,31191
128,5,29,AR,Conway County,31779,29835,33851
129,5,31,AR,Craighead County,34821,32767,37003
130,5,33,AR,Crawford County,35138,33023,37389
131,5,35,AR,Crittenden County,30546,28701,32510
132,5,37,AR,Cross County,30356,28535,32294
133,5,39,AR,Dallas County,26633,24958,28421
134,5,41,AR,Desha County,25822,24204,27548
135,5,43,AR,Drew County,29817,28014,31736
136,5,45,AR,Faulkner County,40395,37970,42976
137,5,47,AR,Franklin County,31307,29418,33318
138,5,49,AR,Fulton County,26687,25062,28417
139,5,51,AR,Garland County,32064,30174,34073
140,5,53,AR,Grant County,40375,37925,42983
141,5,55,AR,Greene County,33001,31000,35130
142,5,57,AR,Hempstead County,27614,25886,29458
143,5,59,AR,Hot Spring County,32498,30518,34605
144,5,61,AR,Howard County,27569,25801,29457
145,5,63,AR,Independence County,32910,30897,35055
146,5,65,AR,Izard County,26293,24655,28040
147,5,67,AR,Jackson County,26246,24625,27973
148,5,69,AR,Jefferson County,31211,29337,33205
149,5,71,AR,Johnson County,28791,27060,30634
150,5,73,AR,Lafayette County,24399,22861,26041
151,5,75,AR,Lawrence County,27899,26194,29714
152,5,77,AR,Lee County,21891,20433,23453
153,5,79,AR,Lincoln County,28405,26504,30442
154,5,81,AR,Little River County,30014,28165,31984
155,5,83,AR,Logan County,29613,27798,31546
156,5,85,AR,Lonoke County,42953,40379,45691
157,5,87,AR,Madison County,28515,26719,30432
158,5,89,AR,Marion County,27187,25515,28969
159,5,91,AR,Miller County,32209,30260,34283
160,5,93,AR,Mississippi County,27844,26130,29671
161,5,95,AR,Monroe County,24069,22558,25682
162,5,97,AR,Montgomery County,27109,25414,28918
163,5,99,AR,Nevada County,27029,25350,28818
164,5,101,AR,Newton County,25886,24293,27584
165,5,103,AR,Ouachita County,29574,27771,31493
166,5,105,AR,Perry County,32198,30241,34282
167,5,107,AR,Phillips County,22660,21239,24177
168,5,109,AR,Pike County,29172,27375,31087
169,5,111,AR,Poinsett County,27718,26013,29535
170,5,113,AR,Polk County,25699,24099,27404
171,5,115,AR,Pope County,32990,31059,35042
172,5,117,AR,Prairie County,30885,28990,32905
173,5,119,AR,Pulaski County,39325,37156,41622
174,5,121,AR,Randolph County,28598,26847,30463
175,5,123,AR,St. Francis County,25571,23996,27249
176,5,125,AR,Saline County,44342,41699,47153
177,5,127,AR,Scott County,25706,24063,27462
178,5,129,AR,Searcy County,21836,20460,23305
179,5,131,AR,Sebastian County,35685,33591,37911
180,5,133,AR,Sevier County,28620,26825,30535
181,5,135,AR,Sharp County,24647,23126,26267
182,5,137,AR,Stone County,23646,22167,25225
183,5,139,AR,Union County,31957,30004,34037
184,5,141,AR,Van Buren County,27204,25524,28994
185,5,143,AR,Washington County,36928,34740,39253
186,5,145,AR,White County,34019,31949,36224
187,5,147,AR,Woodruff County,23706,22205,25308
188,5,149,AR,Yell County,28569,26807,30446
190,6,1,CA,Alameda County,56225,53226,59393
191,6,3,CA,Alpine County,38825,36366,41450
192,6,5,CA,Amador County,44494,41686,47492
193,6,7,CA,Butte County,33528,31535,35647
194,6,9,CA,Calaveras County,43462,40734,46373
195,6,11,CA,Colusa County,36579,34347,38957
196,6,13,CA,Contra Costa County,64365,60729,68219
197,6,15,CA,Del Norte County,29990,28005,32116
198,6,17,CA,El Dorado County,54131,50877,57593
199,6,19,CA,Fresno County,36003,33969,38158
200,6,21,CA,Glenn County,32725,30731,34849
201,6,23,CA,Humboldt County,32211,30243,34308
202,6,25,CA,Imperial County,32637,30440,34993
203,6,27,CA,Inyo County,37553,35230,40031
204,6,29,CA,Kern County,37614,35473,39884
205,6,31,CA,Kings County,36137,33838,38593
206,6,33,CA,Lake County,31178,29263,33219
207,6,35,CA,Lassen County,37687,35021,40556
208,6,37,CA,Los Angeles County,41544,40321,42803
209,6,39,CA,Madera County,36050,33841,38403
210,6,41,CA,Marin County,66764,62624,71177
211,6,43,CA,Mariposa County,35437,33261,37755
212,6,45,CA,Mendocino County,35869,33686,38193
213,6,47,CA,Merced County,36738,34564,39049
214,6,49,CA,Modoc County,28533,26735,30452
215,6,51,CA,Mono County,45654,42743,48762
216,6,53,CA,Monterey County,45596,42909,48452
217,6,55,CA,Napa County,51991,48871,55310
218,6,57,CA,Nevada County,47680,44817,50726
219,6,59,CA,Orange County,55909,53177,58780
220,6,61,CA,Placer County,61522,57807,65476
221,6,63,CA,Plumas County,39514,37097,42088
222,6,65,CA,Riverside County,44598,42206,47125
223,6,67,CA,Sacramento County,46351,43868,48973
224,6,69,CA,San Benito County,56371,52942,60022
225,6,71,CA,San Bernardino County,43294,41018,45696
226,6,73,CA,San Diego County,48766,46432,51217
227,6,75,CA,San Francisco County,51402,48501,54475
228,6,77,CA,San Joaquin County,42789,40321,45408
229,6,79,CA,San Luis Obispo County,44310,41697,47088
230,6,81,CA,San Mateo County,65110,61234,69231
231,6,83,CA,Santa Barbara County,45818,43127,48677
232,6,85,CA,Santa Clara County,68223,64551,72103
233,6,87,CA,Santa Cruz County,50977,47853,54304
234,6,89,CA,Shasta County,36478,34238,38864
235,6,91,CA,Sierra County,36545,34212,39038
236,6,93,CA,Siskiyou County,31165,29244,33211
237,6,95,CA,Solano County,56595,53258,60141
238,6,97,CA,Sonoma County,52088,49058,55305
239,6,99,CA,Stanislaus County,41619,39215,44169
240,6,101,CA,Sutter County,39718,37360,42226
241,6,103,CA,Tehama County,32905,30891,35049
242,6,105,CA,Trinity County,29063,27200,31055
243,6,107,CA,Tulare County,33190,31234,35269
244,6,109,CA,Tuolumne County,39620,37170,42231
245,6,111,CA,Ventura County,57885,54549,61424
246,6,113,CA,Yolo County,43612,40979,46413
247,6,115,CA,Yuba County,32802,30794,34942
249,8,1,CO,Adams County,48633,45854,51581
250,8,3,CO,Alamosa County,30994,29100,33010
251,8,5,CO,Arapahoe County,55907,52762,59239
252,8,7,CO,Archuleta County,38677,36284,41229
253,8,9,CO,Baca County,26434,24609,28394
254,8,11,CO,Bent County,27369,25608,29252
255,8,13,CO,Boulder County,57112,53845,60578
256,8,14,CO,Broomfield County,64005,60074,68194
257,8,15,CO,Chaffee County,35719,33557,38020
258,8,17,CO,Cheyenne County,35873,33485,38430
259,8,19,CO,Clear Creek County,57211,53519,61158
260,8,21,CO,Conejos County,26749,25094,28512
261,8,23,CO,Costilla County,21731,20335,23223
262,8,25,CO,Crowley County,23469,21714,25367
263,8,27,CO,Custer County,37830,35446,40373
264,8,29,CO,Delta County,33625,31581,35802
265,8,31,CO,Denver County,41036,38840,43356
266,8,33,CO,Dolores County,31923,29928,34052
267,8,35,CO,Douglas County,93013,87285,99116
268,8,37,CO,Eagle County,58347,54399,62582
269,8,39,CO,Elbert County,66647,62448,71127
270,8,41,CO,El Paso County,49292,46683,52047
271,8,43,CO,Fremont County,33837,31688,36132
272,8,45,CO,Garfield County,48153,45204,51295
273,8,47,CO,Gilpin County,53044,49572,56759
274,8,49,CO,Grand County,48348,45289,51613
275,8,51,CO,Gunnison County,37782,35294,40446
276,8,53,CO,Hinsdale County,35958,33713,38353
277,8,55,CO,Huerfano County,25751,24113,27500
278,8,57,CO,Jackson County,32071,30011,34274
279,8,59,CO,Jefferson County,58851,55695,62187
280,8,61,CO,Kiowa County,30850,28494,33401
281,8,63,CO,Kit Carson County,32891,30736,35197
282,8,65,CO,Lake County,35040,32780,37455
283,8,67,CO,La Plata County,42846,40204,45660
284,8,69,CO,Larimer County,50275,47384,53343
285,8,71,CO,Las Animas County,30092,28232,32075
286,8,73,CO,Lincoln County,31205,29210,33336
287,8,75,CO,Logan County,34329,32176,36626
288,8,77,CO,Mesa County,38129,35921,40474
289,8,79,CO,Mineral County,37018,34764,39419
290,8,81,CO,Moffat County,45071,42324,47995
291,8,83,CO,Montezuma County,33212,31189,35367
292,8,85,CO,Montrose County,38454,36081,40983
293,8,87,CO,Morgan County,34892,32869,37041
294,8,89,CO,Otero County,29317,27490,31265
295,8,91,CO,Ouray County,45521,42679,48554
296,8,93,CO,Park County,52265,48964,55790
297,8,95,CO,Phillips County,33697,31574,35964
298,8,97,CO,Pitkin County,59624,55357,64219
299,8,99,CO,Prowers County,29411,27545,31404
300,8,101,CO,Pueblo County,35130,33086,37299
301,8,103,CO,Rio Blanco County,41730,39116,44519
302,8,105,CO,Rio Grande County,33935,31578,36468
303,8,107,CO,Routt County,53252,49733,57020
304,8,109,CO,Saguache County,23764,21971,25705
305,8,111,CO,San Juan County,32640,30487,34945
306,8,113,CO,San Miguel County,45521,42313,48973
307,8,115,CO,Sedgwick County,27773,25851,29838
308,8,117,CO,Summit County,51610,47993,55500
309,8,119,CO,Teller County,51532,48367,54904
310,8,121,CO,Washington County,31036,28966,33254
311,8,123,CO,Weld County,44756,42199,47468
312,8,125,CO,Yuma County,34494,32335,36798
314,9,1,CT,Fairfield County,61035,58028,64199
315,9,3,CT,Hartford County,51630,49122,54266
316,9,5,CT,Litchfield County,58029,54668,61598
317,9,7,CT,Middlesex County,61869,58260,65702
318,9,9,CT,New Haven County,50737,48255,53346
319,9,11,CT,New London County,51513,48603,54597
320,9,13,CT,Tolland County,61418,57730,65342
321,9,15,CT,Windham County,45996,43258,48906
323,10,1,DE,Kent County,43446,41079,45950
324,10,3,DE,New Castle County,53562,51259,55969
325,10,5,DE,Sussex County,39395,37270,41642
327,11,1,DC,District of Columbia,43215,41657,44772
329,12,1,FL,Alachua County,33176,31179,35301
330,12,3,FL,Baker County,39281,36864,41857
331,12,5,FL,Bay County,37081,34871,39432
332,12,7,FL,Bradford County,32598,30541,34794
333,12,9,FL,Brevard County,42192,39799,44730
334,12,11,FL,Broward County,42673,40601,44851
335,12,13,FL,Calhoun County,26615,24921,28424
336,12,15,FL,Charlotte County,36514,34332,38836
337,12,17,FL,Citrus County,31932,29961,34031
338,12,19,FL,Clay County,51376,48267,54686
339,12,21,FL,Collier County,48242,45402,51260
340,12,23,FL,Columbia County,30815,28952,32798
341,12,27,FL,DeSoto County,27784,25946,29753
342,12,29,FL,Dixie County,25874,24243,27615
343,12,31,FL,Duval County,40457,38303,42731
344,12,33,FL,Escambia County,35347,33268,37555
345,12,35,FL,Flagler County,42681,39970,45577
346,12,37,FL,Franklin County,28896,27117,30790
347,12,39,FL,Gadsden County,29814,27961,31789
348,12,41,FL,Gilchrist County,30908,28975,32971
349,12,43,FL,Glades County,31598,29503,33842
350,12,45,FL,Gulf County,31543,29544,33678
351,12,47,FL,Hamilton County,25201,23553,26964
352,12,49,FL,Hardee County,27851,26047,29779
353,12,51,FL,Hendry County,31292,29316,33402
354,12,53,FL,Hernando County,33874,31856,36021
355,12,55,FL,Highlands County,29421,27645,31311
356,12,57,FL,Hillsborough County,43304,41041,45692
357,12,59,FL,Holmes County,27773,26053,29608
358,12,61,FL,Indian River County,40356,37950,42914
359,12,63,FL,Jackson County,29951,28083,31943
360,12,65,FL,Jefferson County,32742,30739,34876
361,12,67,FL,Lafayette County,27177,25213,29293
362,12,69,FL,Lake County,39040,36697,41532
363,12,71,FL,Lee County,41270,38913,43769
364,12,73,FL,Leon County,38084,35793,40523
365,12,75,FL,Levy County,27904,26193,29726
366,12,77,FL,Liberty County,29824,27867,31919
367,12,79,FL,Madison County,26592,24915,28382
368,12,81,FL,Manatee County,39756,37447,42207
369,12,83,FL,Marion County,33247,31301,35314
370,12,85,FL,Martin County,43136,40566,45868
371,12,86,FL,Miami-Dade County,33054,31502,34683
372,12,87,FL,Monroe County,41306,38805,43969
373,12,89,FL,Nassau County,48579,45650,51695
374,12,91,FL,Okaloosa County,43173,40607,45901
375,12,93,FL,Okeechobee County,29789,27935,31765
376,12,95,FL,Orange County,40671,38476,42991
377,12,97,FL,Osceola County,38966,36588,41499
378,12,99,FL,Palm Beach County,43014,40789,45360
379,12,101,FL,Pasco County,35386,33298,37605
380,12,103,FL,Pinellas County,36266,34340,38301
381,12,105,FL,Polk County,35125,33137,37232
382,12,107,FL,Putnam County,28664,26950,30487
383,12,109,FL,St. Johns County,52758,49651,56059
384,12,111,FL,St. Lucie County,37407,35162,39795
385,12,113,FL,Santa Rosa County,44636,41970,47470
386,12,115,FL,Sarasota County,42355,39892,44970
387,12,117,FL,Seminole County,49267,46426,52282
388,12,119,FL,Sumter County,34044,31773,36477
389,12,121,FL,Suwannee County,29523,27722,31442
390,12,123,FL,Taylor County,30871,28974,32892
391,12,125,FL,Union County,32847,30643,35211
392,12,127,FL,Volusia County,36100,34017,38309
393,12,129,FL,Wakulla County,38076,35724,40583
394,12,131,FL,Walton County,34884,32657,37263
395,12,133,FL,Washington County,28587,26817,30473
397,13,1,GA,Appling County,30517,28658,32495
398,13,3,GA,Atkinson County,26311,24675,28057
399,13,5,GA,Bacon County,27902,26175,29743
400,13,7,GA,Baker County,26624,24834,28543
401,13,9,GA,Baldwin County,32935,30879,35128
402,13,11,GA,Banks County,40070,37628,42670
403,13,13,GA,Barrow County,46048,43254,49021
404,13,15,GA,Bartow County,46097,43290,49087
405,13,17,GA,Ben Hill County,27508,25795,29335
406,13,19,GA,Berrien County,31106,29207,33129
407,13,21,GA,Bibb County,35252,33159,37478
408,13,23,GA,Bleckley County,35280,33140,37559
409,13,25,GA,Brantley County,32686,30670,34835
410,13,27,GA,Brooks County,26333,24685,28091
411,13,29,GA,Bryan County,51620,48431,55019
412,13,31,GA,Bulloch County,29907,27988,31958
413,13,33,GA,Burke County,28911,27118,30822
414,13,35,GA,Butts County,39076,36654,41657
415,13,37,GA,Calhoun County,24695,23150,26343
416,13,39,GA,Camden County,43164,40545,45951
417,13,43,GA,Candler County,26298,24675,28028
418,13,45,GA,Carroll County,41071,38592,43709
419,13,47,GA,Catoosa County,42024,39475,44737
420,13,49,GA,Charlton County,28218,26443,30111
421,13,51,GA,Chatham County,36775,34540,39155
422,13,53,GA,Chattahoochee County,35698,33174,38415
423,13,55,GA,Chattooga County,30738,28857,32743
424,13,57,GA,Cherokee County,63707,59874,67784
425,13,59,GA,Clarke County,29634,27676,31730
426,13,61,GA,Clay County,23380,21886,24976
427,13,63,GA,Clayton County,39535,37132,42093
428,13,65,GA,Clinch County,26551,24891,28321
429,13,67,GA,Cobb County,53000,49747,56466
430,13,69,GA,Coffee County,29478,27697,31373
431,13,71,GA,Colquitt County,27694,25969,29533
432,13,73,GA,Columbia County,59190,55597,63015
433,13,75,GA,Cook County,27668,25962,29487
434,13,77,GA,Coweta County,54055,50801,57517
435,13,79,GA,Crawford County,38342,35997,40839
436,13,81,GA,Crisp County,26311,24675,28056
437,13,83,GA,Dade County,35422,33269,37713
438,13,85,GA,Dawson County,49972,46871,53277
439,13,87,GA,Decatur County,27913,26173,29768
440,13,89,GA,DeKalb County,45123,42515,47892
441,13,91,GA,Dodge County,27857,26111,29719
442,13,93,GA,Dooly County,28123,26369,29994
443,13,95,GA,Dougherty County,30186,28330,32164
444,13,97,GA,Douglas County,49209,46251,52357
445,13,99,GA,Early County,26234,24591,27988
446,13,101,GA,Echols County,26541,24716,28500
447,13,103,GA,Effingham County,49519,46488,52749
448,13,105,GA,Elbert County,29861,28037,31803
449,13,107,GA,Emanuel County,25496,23927,27168
450,13,109,GA,Evans County,27359,25649,29183
451,13,111,GA,Fannin County,31795,29851,33865
452,13,113,GA,Fayette County,74418,69831,79306
453,13,115,GA,Floyd County,34816,32659,37115
454,13,117,GA,Forsyth County,73125,68552,78003
455,13,119,GA,Franklin County,33276,31245,35438
456,13,121,GA,Fulton County,45896,43242,48712
457,13,123,GA,Gilmer County,35360,33166,37699
458,13,125,GA,Glascock County,30947,29034,32985
459,13,127,GA,Glynn County,38742,36411,41223
460,13,129,GA,Gordon County,39497,37092,42058
461,13,131,GA,Grady County,29344,27552,31252
462,13,133,GA,Greene County,33517,31475,35690
463,13,135,GA,Gwinnett County,56717,53387,60255
464,13,137,GA,Habersham County,36926,34683,39313
465,13,139,GA,Hall County,44394,41678,47286
466,13,141,GA,Hancock County,23561,22035,25194
467,13,143,GA,Haralson County,33228,31198,35389
468,13,145,GA,Harris County,50960,47971,54135
469,13,147,GA,Hart County,32766,30766,34896
470,13,149,GA,Heard County,32855,30814,35031
471,13,151,GA,Henry County,61098,57239,65217
472,13,153,GA,Houston County,46317,43519,49295
473,13,155,GA,Irwin County,29877,28053,31820
474,13,157,GA,Jackson County,41562,39037,44251
475,13,159,GA,Jasper County,39651,37241,42217
476,13,161,GA,Jeff Davis County,28770,26993,30664
477,13,163,GA,Jefferson County,27117,25430,28917
478,13,165,GA,Jenkins County,24260,22740,25881
479,13,167,GA,Johnson County,24318,22765,25976
480,13,169,GA,Jones County,43712,41081,46512
481,13,171,GA,Lamar County,36305,34102,38651
482,13,173,GA,Lanier County,29039,27225,30973
483,13,175,GA,Laurens County,32280,30315,34373
484,13,177,GA,Lee County,48764,45702,52031
485,13,179,GA,Liberty County,34019,31824,36366
486,13,181,GA,Lincoln County,31292,29371,33338
487,13,183,GA,Long County,29290,27365,31350
488,13,185,GA,Lowndes County,32743,30749,34867
489,13,187,GA,Lumpkin County,39529,37118,42096
490,13,189,GA,McDuffie County,32740,30747,34863
491,13,191,GA,McIntosh County,29912,28060,31886
492,13,193,GA,Macon County,23505,21939,25184
493,13,195,GA,Madison County,37330,35079,39725
494,13,197,GA,Marion County,29239,27421,31178
495,13,199,GA,Meriwether County,30928,29022,32959
496,13,201,GA,Miller County,27102,25409,28908
497,13,205,GA,Mitchell County,25395,23766,27136
498,13,207,GA,Monroe County,43082,40443,45895
499,13,209,GA,Montgomery County,30153,28276,32154
500,13,211,GA,Morgan County,40813,38336,43451
501,13,213,GA,Murray County,36979,34717,39389
502,13,215,GA,Muscogee County,34393,32316,36602
503,13,217,GA,Newton County,46035,43216,49036
504,13,219,GA,Oconee County,57927,54362,61725
505,13,221,GA,Oglethorpe County,36808,34561,39200
506,13,223,GA,Paulding County,57058,53491,60864
507,13,225,GA,Peach County,33581,31539,35755
508,13,227,GA,Pickens County,44966,42207,47905
509,13,229,GA,Pierce County,31893,29946,33966
510,13,231,GA,Pike County,46319,43510,49309
511,13,233,GA,Polk County,33359,31313,35538
512,13,235,GA,Pulaski County,31385,29449,33448
513,13,237,GA,Putnam County,35858,33664,38194
514,13,239,GA,Quitman County,25873,24252,27602
515,13,241,GA,Rabun County,34065,31997,36266
516,13,243,GA,Randolph County,22997,21548,24543
517,13,245,GA,Richmond County,32170,30222,34243
518,13,247,GA,Rockdale County,50621,47554,53887
519,13,249,GA,Schley County,31990,30037,34071
520,13,251,GA,Screven County,28726,26953,30617
521,13,253,GA,Seminole County,27397,25708,29197
522,13,255,GA,Spalding County,35295,33137,37594
523,13,257,GA,Stephens County,31063,29165,33085
524,13,259,GA,Stewart County,23856,22349,25465
525,13,261,GA,Sumter County,29750,27905,31717
526,13,263,GA,Talbot County,28455,26706,30318
527,13,265,GA,Taliaferro County,23292,21805,24880
528,13,267,GA,Tattnall County,27502,25728,29399
529,13,269,GA,Taylor County,26457,24834,28187
530,13,271,GA,Telfair County,24882,23290,26584
531,13,273,GA,Terrell County,26863,25201,28635
532,13,275,GA,Thomas County,30929,29039,32943
533,13,277,GA,Tift County,31649,29700,33725
534,13,279,GA,Toombs County,27235,25558,29022
535,13,281,GA,Towns County,33252,31210,35427
536,13,283,GA,Treutlen County,24912,23335,26595
537,13,285,GA,Troup County,35966,33790,38283
538,13,287,GA,Turner County,26291,24665,28025
539,13,289,GA,Twiggs County,31652,29707,33724
540,13,291,GA,Union County,33246,31198,35428
541,13,293,GA,Upson County,30001,28159,31964
542,13,295,GA,Walker County,33258,31253,35393
543,13,297,GA,Walton County,47130,44171,50286
544,13,299,GA,Ware County,28557,26847,30375
545,13,301,GA,Warren County,27826,26114,29650
546,13,303,GA,Washington County,30109,28268,32071
547,13,305,GA,Wayne County,32759,30786,34859
548,13,307,GA,Webster County,29528,27684,31494
549,13,309,GA,Wheeler County,24202,22577,25944
550,13,311,GA,White County,36824,34597,39195
551,13,313,GA,Whitfield County,40320,37895,42901
552,13,315,GA,Wilcox County,26835,25121,28667
553,13,317,GA,Wilkes County,27396,25673,29236
554,13,319,GA,Wilkinson County,31800,29841,33887
555,13,321,GA,Worth County,32115,30152,34205
557,15,1,HI,Hawaii County,40041,37768,42452
558,15,3,HI,Honolulu County,51747,49621,53963
559,15,5,HI,Kalawao County,.,.,.
560,15,7,HI,Kauai County,43153,40496,45985
561,15,9,HI,Maui County,46915,44240,49752
563,16,1,ID,Ada County,49512,46874,52299
564,16,3,ID,Adams County,30697,28766,32758
565,16,5,ID,Bannock County,38462,36221,40841
566,16,7,ID,Bear Lake County,34959,32841,37213
567,16,9,ID,Benewah County,33267,31229,35439
568,16,11,ID,Bingham County,37992,35747,40377
569,16,13,ID,Blaine County,52568,49179,56191
570,16,15,ID,Boise County,40024,37560,42651
571,16,17,ID,Bonner County,34362,32278,36581
572,16,19,ID,Bonneville County,45263,42616,48074
573,16,21,ID,Boundary County,32658,30668,34778
574,16,23,ID,Butte County,32176,30188,34295
575,16,25,ID,Camas County,35500,33284,37865
576,16,27,ID,Canyon County,37701,35588,39938
577,16,29,ID,Caribou County,41362,38794,44100
578,16,31,ID,Cassia County,34287,32195,36515
579,16,33,ID,Clark County,32218,30040,34554
580,16,35,ID,Clearwater County,33366,31359,35501
581,16,37,ID,Custer County,32854,30800,35045
582,16,39,ID,Elmore County,36748,34479,39167
583,16,41,ID,Franklin County,38922,36569,41426
584,16,43,ID,Fremont County,36174,33845,38664
585,16,45,ID,Gem County,35682,33551,37949
